,target_carbon_monoxide(t)
2338,-1.0459244319829462
2339,-1.1298365793962035
2340,-0.7102758423299161
2341,0.5484063688689461
2342,2.897946496440156
2343,1.051879253348491
2344,0.4644942214556886
2345,-0.038978663023856226
2346,-0.038978663023856226
2347,0.29666992662917385
2348,0.29666992662917385
2349,0.1288456318026587
2350,0.38058207404243105
2351,0.4644942214556886
2352,0.4644942214556886
2353,1.219703548175006
2354,1.387527843001521
2355,0.5484063688689461
2356,0.5484063688689461
2357,0.38058207404243105
2358,0.4644942214556886
2359,0.29666992662917385
2360,-0.7102758423299161
2361,-0.8781001371564311
2362,-1.0459244319829462
2363,-1.1298365793962035
2364,-0.45853940009014366
2365,1.5553521378280362
2366,2.3105614645473533
2367,1.723176432654551
2368,-0.038978663023856226
2369,-0.12289081043711379
2370,-0.038978663023856226
2371,-0.12289081043711379
2372,-0.20680295785037117
2373,0.04493348438940115
2374,-0.20680295785037117
2375,0.6323185162822037
2376,1.5553521378280362
2377,1.387527843001521
2378,0.9679671059352336
2379,-0.20680295785037117
2380,-0.12289081043711379
2381,0.884054958521976
2382,-0.038978663023856226
2383,-0.7941879897431736
2384,-1.1298365793962035
2385,-1.213748726809461
2386,-1.2976608742227185
2387,-1.213748726809461
2388,-0.8781001371564311
2389,0.2127577792159163
2390,1.8910007274810656
2391,1.4714399904147786
2392,0.6323185162822037
2393,0.4644942214556886
2394,0.2127577792159163
2395,0.2127577792159163
2396,0.2127577792159163
2397,0.2127577792159163
2398,0.5484063688689461
2399,1.219703548175006
2400,0.7162306636954613
2401,1.5553521378280362
2402,0.9679671059352336
2403,-0.3746272526768863
2404,-0.12289081043711379
2405,0.38058207404243105
2406,-0.20680295785037117
2407,-0.7102758423299161
2408,-1.0459244319829462
2409,-1.0459244319829462
2410,-1.0459244319829462
2411,-1.1298365793962035
2412,-1.1298365793962035
2413,-0.7941879897431736
2414,-0.2907151052636287
2415,-0.12289081043711379
2416,-0.20680295785037117
2417,-0.12289081043711379
2418,-0.20680295785037117
2419,-0.2907151052636287
2420,-0.45853940009014366
2421,-0.5424515475034012
2422,-0.6263636949166587
2423,-0.7102758423299161
2424,-0.6263636949166587
2425,-0.2907151052636287
2426,-0.038978663023856226
2427,-0.2907151052636287
2428,-0.20680295785037117
2429,0.4644942214556886
2430,0.4644942214556886
2431,-0.6263636949166587
2432,-0.7941879897431736
2433,-0.45853940009014366
2434,-0.7941879897431736
2435,-0.7102758423299161
2436,-0.7941879897431736
2437,-0.8781001371564311
2438,-0.7102758423299161
2439,-0.6263636949166587
2440,-0.45853940009014366
2441,-0.7102758423299161
2442,-0.7102758423299161
2443,-1.0459244319829462
2444,-0.9620122845696887
2445,-0.8781001371564311
2446,-0.7102758423299161
2447,-0.45853940009014366
2448,0.8001428111087184
2449,0.5484063688689461
2450,-0.12289081043711379
2451,-0.3746272526768863
2452,0.4644942214556886
2453,2.226649317134096
2454,0.884054958521976
2455,0.38058207404243105
2456,-1.0459244319829462
2457,-1.2976608742227185
2458,-1.2976608742227185
2459,-1.1298365793962035
2460,-0.45853940009014366
2461,0.38058207404243105
2462,1.5553521378280362
2463,0.38058207404243105
2464,-0.038978663023856226
2465,-0.3746272526768863
2466,-0.2907151052636287
2467,-0.6263636949166587
2468,-0.3746272526768863
2469,-0.2907151052636287
2470,-0.2907151052636287
2471,0.38058207404243105
2472,1.051879253348491
2473,0.884054958521976
2474,0.5484063688689461
2475,0.2127577792159163
2476,-0.20680295785037117
2477,-0.45853940009014366
2478,-0.7102758423299161
2479,-0.9620122845696887
2480,-1.213748726809461
2481,-1.381573021635976
2482,-1.381573021635976
2483,-1.2976608742227185
2484,-0.7941879897431736
2485,1.051879253348491
2486,2.8140343490268984
2487,0.8001428111087184
2488,0.9679671059352336
2489,0.1288456318026587
2490,1.1357914007617487
2491,1.1357914007617487
2492,0.1288456318026587
2493,-0.12289081043711379
2494,0.29666992662917385
2495,1.3036156955882634
2496,1.387527843001521
2497,1.723176432654551
2498,1.8910007274810656
2499,-0.12289081043711379
2500,-0.038978663023856226
2501,0.4644942214556886
2502,-0.5424515475034012
2503,-0.8781001371564311
2504,-1.1298365793962035
2505,-1.2976608742227185
2506,-1.213748726809461
2507,-1.213748726809461
2508,-0.7102758423299161
2509,1.8070885800678085
2510,1.3036156955882634
2511,1.5553521378280362
2512,0.9679671059352336
2513,0.4644942214556886
2514,0.38058207404243105
2515,0.29666992662917385
2516,-0.038978663023856226
2517,0.29666992662917385
2518,0.38058207404243105
2519,1.387527843001521
2520,1.6392642852412933
2521,2.058825022307581
2522,2.7301222016136406
2523,0.4644942214556886
2524,0.7162306636954613
2525,1.3036156955882634
2526,0.5484063688689461
2527,-0.20680295785037117
2528,-0.7102758423299161
2529,-0.9620122845696887
2530,-1.0459244319829462
2531,-1.0459244319829462
2532,-0.9620122845696887
2533,-0.5424515475034012
2534,-0.20680295785037117
2535,-0.45853940009014366
2536,-0.20680295785037117
2537,-0.2907151052636287
2538,-0.5424515475034012
2539,-0.6263636949166587
2540,-0.6263636949166587
2541,-0.45853940009014366
2542,-0.3746272526768863
2543,-0.12289081043711379
2544,0.2127577792159163
2545,0.8001428111087184
2546,0.6323185162822037
2547,1.8070885800678085
2548,1.3036156955882634
2549,1.9749128748943237
2550,0.5484063688689461
2551,0.1288456318026587
2552,-0.7941879897431736
2553,-0.9620122845696887
2554,-1.0459244319829462
2555,-1.0459244319829462
2556,-0.2907151052636287
2557,0.8001428111087184
2558,0.884054958521976
2559,0.7162306636954613
2560,-0.038978663023856226
2561,-0.038978663023856226
2562,0.2127577792159163
2563,-0.038978663023856226
2564,-0.20680295785037117
2565,-0.12289081043711379
2566,0.29666992662917385
2567,0.5484063688689461
2568,0.9679671059352336
2569,1.1357914007617487
2570,1.4714399904147786
2571,0.884054958521976
2572,0.8001428111087184
2573,0.4644942214556886
2574,-0.6263636949166587
2575,-0.7102758423299161
2576,-0.7941879897431736
2577,-0.6263636949166587
2578,-1.213748726809461
2579,-1.213748726809461
2580,-0.7941879897431736
2581,-0.12289081043711379
2582,0.29666992662917385
2583,0.5484063688689461
2584,0.4644942214556886
2585,-0.12289081043711379
2586,-0.3746272526768863
2587,-0.45853940009014366
2588,-0.7102758423299161
2589,-0.7102758423299161
2590,-0.45853940009014366
2591,-0.3746272526768863
2592,-0.20680295785037117
2593,0.04493348438940115
2594,-0.12289081043711379
2595,-0.3746272526768863
2596,-0.038978663023856226
2597,0.7162306636954613
2598,0.2127577792159163
2599,-0.45853940009014366
2600,-0.7102758423299161
2601,-0.7102758423299161
2602,-0.8781001371564311
2603,-1.1298365793962035
2604,-1.0459244319829462
2605,-1.0459244319829462
2606,-0.7102758423299161
2607,-0.2907151052636287
2608,0.1288456318026587
2609,-0.038978663023856226
2610,-0.6263636949166587
2611,-0.8781001371564311
2612,-0.9620122845696887
2613,-0.9620122845696887
2614,-0.5424515475034012
2615,-0.12289081043711379
2616,-0.2907151052636287
2617,-0.038978663023856226
2618,0.04493348438940115
2619,0.29666992662917385
2620,0.38058207404243105
2621,-0.20680295785037117
2622,-0.5424515475034012
2623,-0.6263636949166587
2624,-1.0459244319829462
2625,-1.1298365793962035
2626,-1.213748726809461
2627,-1.1298365793962035
2628,-0.9620122845696887
2629,0.9679671059352336
2630,3.4014193809197013
2631,2.394473611960611
2632,1.219703548175006
2633,0.2127577792159163
2634,0.04493348438940115
2635,-0.038978663023856226
2636,-0.2907151052636287
2637,0.2127577792159163
2638,-0.12289081043711379
2639,0.8001428111087184
2640,1.1357914007617487
2641,1.051879253348491
2642,0.6323185162822037
2643,-0.12289081043711379
2644,0.04493348438940115
2645,0.1288456318026587
2646,-0.2907151052636287
2647,-0.8781001371564311
2648,-1.213748726809461
2649,-1.2976608742227185
2650,-1.1298365793962035
2651,-1.1298365793962035
2652,-0.9620122845696887
2653,1.4714399904147786
2654,3.4853315283329582
2655,1.1357914007617487
2656,0.7162306636954613
2657,0.1288456318026587
2658,0.884054958521976
2659,0.38058207404243105
2660,0.29666992662917385
2661,0.5484063688689461
2662,0.8001428111087184
2663,1.387527843001521
2664,1.4714399904147786
2665,2.5622979067871263
2666,0.8001428111087184
2667,0.38058207404243105
2668,0.38058207404243105
2669,0.2127577792159163
2670,0.38058207404243105
2671,-0.7941879897431736
2672,-0.8781001371564311
2673,-0.9620122845696887
2674,-1.1298365793962035
2675,-0.9620122845696887
2676,-0.7102758423299161
2677,0.2127577792159163
2678,0.884054958521976
2679,0.8001428111087184
2680,0.7162306636954613
2681,1.1357914007617487
2682,0.4644942214556886
2683,0.38058207404243105
2684,0.29666992662917385
2685,0.04493348438940115
2686,0.38058207404243105
2687,1.9749128748943237
2688,2.7301222016136406
2689,2.478385759373868
2690,1.219703548175006
2691,0.38058207404243105
2692,0.5484063688689461
2693,0.5484063688689461
2694,0.2127577792159163
2695,-0.2907151052636287
2696,-0.7941879897431736
2697,-1.0459244319829462
2698,-1.0459244319829462
2699,-0.8781001371564311
2700,-0.7941879897431736
2701,0.4644942214556886
2702,1.8910007274810656
2703,0.9679671059352336
2704,0.884054958521976
2705,0.2127577792159163
2706,0.4644942214556886
2707,0.1288456318026587
2708,-0.038978663023856226
2709,0.04493348438940115
2710,0.04493348438940115
2711,0.8001428111087184
2712,1.051879253348491
2713,2.1427371697208386
2714,1.4714399904147786
2715,0.04493348438940115
2716,0.1288456318026587
2717,0.4644942214556886
2718,0.4644942214556886
2719,-0.20680295785037117
2720,-0.2907151052636287
2721,-0.8781001371564311
2722,-1.0459244319829462
2723,-1.1298365793962035
2724,-0.9620122845696887
2725,0.6323185162822037
2726,2.6462100542003832
2727,0.884054958521976
2728,0.9679671059352336
2729,-0.038978663023856226
2730,0.04493348438940115
2731,0.04493348438940115
2732,-0.038978663023856226
2733,-0.12289081043711379
2734,0.04493348438940115
2735,0.2127577792159163
2736,0.5484063688689461
2737,1.051879253348491
2738,0.8001428111087184
2739,-0.038978663023856226
2740,0.1288456318026587
2741,-0.12289081043711379
2742,0.4644942214556886
2743,-0.7102758423299161
2744,-0.9620122845696887
2745,-0.9620122845696887
2746,-1.213748726809461
2747,-0.9620122845696887
2748,-0.9620122845696887
2749,-0.12289081043711379
2750,0.4644942214556886
2751,0.04493348438940115
2752,-0.038978663023856226
2753,-0.45853940009014366
2754,-0.2907151052636287
2755,-0.45853940009014366
2756,-0.8781001371564311
2757,-0.9620122845696887
2758,-0.5424515475034012
2759,-0.5424515475034012
2760,-0.6263636949166587
2761,-0.3746272526768863
2762,-0.6263636949166587
2763,-0.20680295785037117
2764,0.04493348438940115
2765,0.1288456318026587
2766,0.2127577792159163
2767,-0.5424515475034012
2768,-0.6263636949166587
2769,-0.8781001371564311
2770,-1.0459244319829462
2771,-1.0459244319829462
2772,-1.0459244319829462
2773,-1.0459244319829462
2774,-0.5424515475034012
2775,-0.7102758423299161
2776,-0.7102758423299161
2777,-0.6263636949166587
2778,-0.8781001371564311
2779,-0.9620122845696887
2780,-1.213748726809461
2781,-1.1298365793962035
2782,-1.0459244319829462
2783,-0.9620122845696887
2784,-0.7941879897431736
2785,-0.2907151052636287
2786,-0.20680295785037117
2787,-0.038978663023856226
2788,-0.5424515475034012
2789,0.1288456318026587
2790,-0.2907151052636287
2791,-1.0459244319829462
2792,-1.213748726809461
2793,-1.2976608742227185
2794,-1.1298365793962035
2795,-1.213748726809461
2796,-0.9620122845696887
2797,0.2127577792159163
2798,1.6392642852412933
2799,1.4714399904147786
2800,1.051879253348491
2801,0.2127577792159163
2802,0.38058207404243105
2803,0.1288456318026587
2804,0.04493348438940115
2805,0.04493348438940115
2806,-0.12289081043711379
2807,0.884054958521976
2808,2.1427371697208386
2809,1.3036156955882634
2810,0.5484063688689461
2811,0.04493348438940115
2812,0.1288456318026587
2813,0.1288456318026587
2814,-0.038978663023856226
2815,-0.7941879897431736
2816,-0.9620122845696887
2817,-1.0459244319829462
2818,-1.213748726809461
2819,-0.9620122845696887
2820,-0.20680295785037117
2821,1.8070885800678085
2822,2.478385759373868
2823,1.1357914007617487
2824,0.6323185162822037
2825,0.29666992662917385
2826,1.387527843001521
2827,1.219703548175006
2828,-0.12289081043711379
2829,0.1288456318026587
2830,0.29666992662917385
2831,1.8070885800678085
2832,2.058825022307581
2833,1.5553521378280362
2834,1.8910007274810656
2835,0.38058207404243105
2836,0.1288456318026587
2837,0.29666992662917385
2838,0.2127577792159163
2839,-0.12289081043711379
2840,-0.8781001371564311
2841,-1.1298365793962035
2842,-1.213748726809461
2843,-1.1298365793962035
2844,-0.45853940009014366
2845,2.058825022307581
2846,1.723176432654551
2847,1.8070885800678085
2848,0.38058207404243105
2849,0.04493348438940115
2850,0.2127577792159163
2851,0.1288456318026587
2852,0.2127577792159163
2853,-0.12289081043711379
2854,-0.12289081043711379
2855,1.051879253348491
2856,2.226649317134096
2857,2.6462100542003832
2858,1.8070885800678085
2859,1.4714399904147786
2860,0.4644942214556886
2861,0.1288456318026587
2862,-0.5424515475034012
2863,-0.7941879897431736
2864,-1.0459244319829462
2865,-1.1298365793962035
2866,-0.8781001371564311
2867,-1.0459244319829462
2868,-1.0459244319829462
2869,0.29666992662917385
2870,1.1357914007617487
2871,0.9679671059352336
2872,0.7162306636954613
2873,1.219703548175006
2874,-0.2907151052636287
2875,-0.45853940009014366
2876,-0.3746272526768863
2877,0.2127577792159163
2878,0.4644942214556886
2879,1.051879253348491
2880,1.219703548175006
2881,2.5622979067871263
2882,2.226649317134096
2883,0.884054958521976
2884,0.6323185162822037
2885,0.8001428111087184
2886,1.051879253348491
2887,0.4644942214556886
2888,-0.7102758423299161
2889,-1.1298365793962035
2890,-1.213748726809461
2891,-1.0459244319829462
2892,-0.7941879897431736
2893,0.7162306636954613
2894,0.6323185162822037
2895,0.04493348438940115
2896,-0.038978663023856226
2897,-0.12289081043711379
2898,-0.2907151052636287
2899,-0.20680295785037117
2900,-0.3746272526768863
2901,-0.2907151052636287
2902,-0.3746272526768863
2903,0.29666992662917385
2904,0.1288456318026587
2905,0.6323185162822037
2906,0.6323185162822037
2907,-0.12289081043711379
2908,-0.20680295785037117
2909,0.38058207404243105
2910,0.4644942214556886
2911,-0.2907151052636287
2912,-0.7102758423299161
2913,-1.1298365793962035
2914,-1.2976608742227185
2915,-1.213748726809461
2916,-1.1298365793962035
2917,-0.7941879897431736
2918,-0.6263636949166587
2919,-0.45853940009014366
2920,-0.7102758423299161
2921,-0.7941879897431736
2922,-0.8781001371564311
2923,-0.8781001371564311
2924,-1.0459244319829462
2925,-1.0459244319829462
2926,-1.1298365793962035
2927,-0.9620122845696887
2928,-0.8781001371564311
2929,-0.7941879897431736
2930,-0.5424515475034012
2931,-0.45853940009014366
2932,-0.3746272526768863
2933,-0.038978663023856226
2934,0.38058207404243105
2935,-0.7102758423299161
2936,-1.1298365793962035
2937,-0.7102758423299161
2938,-1.213748726809461
2939,-1.2976608742227185
2940,-1.381573021635976
2941,-1.213748726809461
2942,-1.2976608742227185
2943,-1.0459244319829462
2944,-1.0459244319829462
2945,-1.0459244319829462
2946,-1.1298365793962035
2947,-1.213748726809461
2948,-1.381573021635976
2949,-1.213748726809461
2950,-1.0459244319829462
2951,-0.8781001371564311
2952,-0.9620122845696887
2953,-0.5424515475034012
2954,-0.2907151052636287
2955,0.04493348438940115
2956,0.4644942214556886
2957,-0.3746272526768863
2958,-0.7941879897431736
2959,-0.8781001371564311
2960,-1.381573021635976
2961,-1.4654851690492334
2962,-1.2976608742227185
2963,-1.1298365793962035
2964,-0.2907151052636287
2965,1.1357914007617487
2966,1.5553521378280362
2967,-0.20680295785037117
2968,-0.3746272526768863
2969,-0.20680295785037117
2970,0.29666992662917385
2971,0.1288456318026587
2972,-0.20680295785037117
2973,-0.5424515475034012
2974,-0.20680295785037117
2975,0.9679671059352336
2976,1.051879253348491
2977,1.219703548175006
2978,0.7162306636954613
2979,-0.2907151052636287
2980,-0.45853940009014366
2981,-0.12289081043711379
2982,-0.2907151052636287
2983,-0.7102758423299161
2984,-1.1298365793962035
2985,-1.213748726809461
2986,-1.0459244319829462
2987,-0.9620122845696887
2988,-0.3746272526768863
2989,1.9749128748943237
2990,2.7301222016136406
2991,1.387527843001521
2992,0.9679671059352336
2993,0.4644942214556886
2994,0.5484063688689461
2995,0.29666992662917385
2996,0.04493348438940115
2997,-0.45853940009014366
2998,-0.20680295785037117
2999,0.9679671059352336
3000,1.5553521378280362
3001,2.394473611960611
3002,2.226649317134096
3003,0.5484063688689461
3004,0.38058207404243105
3005,0.04493348438940115
3006,-0.3746272526768863
3007,-0.6263636949166587
3008,-0.7941879897431736
3009,-0.9620122845696887
3010,-1.1298365793962035
3011,-0.8781001371564311
3012,-0.45853940009014366
3013,2.394473611960611
3014,2.1427371697208386
3015,1.723176432654551
3016,0.884054958521976
3017,-0.038978663023856226
3018,0.1288456318026587
3019,0.04493348438940115
3020,0.04493348438940115
3021,0.2127577792159163
3022,0.1288456318026587
3023,1.1357914007617487
3024,1.6392642852412933
3025,2.1427371697208386
3026,1.1357914007617487
3027,0.9679671059352336
3028,0.04493348438940115
3029,-0.3746272526768863
3030,0.2127577792159163
3031,-0.5424515475034012
3032,-1.0459244319829462
3033,-1.213748726809461
3034,-1.213748726809461
3035,-1.213748726809461
3036,-0.9620122845696887
3037,0.4644942214556886
3038,1.723176432654551
3039,0.9679671059352336
3040,-0.20680295785037117
3041,-0.2907151052636287
3042,0.2127577792159163
3043,0.04493348438940115
3044,-0.12289081043711379
3045,0.1288456318026587
3046,0.29666992662917385
3047,1.051879253348491
3048,1.6392642852412933
3049,1.4714399904147786
3050,2.6462100542003832
3051,0.7162306636954613
3052,0.7162306636954613
3053,0.04493348438940115
3054,-0.038978663023856226
3055,-0.7102758423299161
3056,-0.9620122845696887
3057,-1.1298365793962035
3058,-1.213748726809461
3059,-1.0459244319829462
3060,-0.9620122845696887
3061,0.29666992662917385
3062,2.394473611960611
3063,0.884054958521976
3064,0.04493348438940115
3065,0.2127577792159163
3066,0.29666992662917385
3067,0.2127577792159163
3068,0.29666992662917385
3069,-0.2907151052636287
3070,0.29666992662917385
3071,1.3036156955882634
3072,1.9749128748943237
3073,1.723176432654551
3074,1.9749128748943237
3075,1.051879253348491
3076,0.38058207404243105
3077,0.38058207404243105
3078,0.1288456318026587
3079,-0.2907151052636287
3080,-0.5424515475034012
3081,-0.45853940009014366
3082,-0.7941879897431736
3083,-1.0459244319829462
3084,-0.9620122845696887
3085,-0.45853940009014366
3086,0.04493348438940115
3087,-0.038978663023856226
3088,0.29666992662917385
3089,-0.038978663023856226
3090,-0.2907151052636287
3091,-0.2907151052636287
3092,-0.7102758423299161
3093,-0.7102758423299161
3094,-0.3746272526768863
3095,-0.20680295785037117
3096,-0.2907151052636287
3097,0.1288456318026587
3098,0.1288456318026587
3099,0.04493348438940115
3100,0.29666992662917385
3101,0.38058207404243105
3102,0.29666992662917385
3103,-0.45853940009014366
3104,-0.6263636949166587
3105,-0.8781001371564311
3106,-1.213748726809461
3107,-1.0459244319829462
3108,-0.9620122845696887
3109,-1.213748726809461
3110,-1.0459244319829462
3111,-0.7102758423299161
3112,-0.7941879897431736
3113,-0.8781001371564311
3114,-1.213748726809461
3115,-1.2976608742227185
3116,-1.4654851690492334
3117,-1.1298365793962035
3118,-1.213748726809461
3119,-1.2976608742227185
3120,-1.213748726809461
3121,-1.0459244319829462
3122,-0.8781001371564311
3123,-0.5424515475034012
3124,-0.12289081043711379
3125,-0.5424515475034012
3126,-1.1298365793962035
3127,-1.2976608742227185
3128,-1.4654851690492334
3129,-1.213748726809461
3130,-1.4654851690492334
3131,-1.2976608742227185
3132,-0.8781001371564311
3133,0.29666992662917385
3134,1.1357914007617487
3135,0.5484063688689461
3136,0.4644942214556886
3137,0.2127577792159163
3138,0.4644942214556886
3139,-0.038978663023856226
3140,-0.20680295785037117
3141,-0.20680295785037117
3142,-0.20680295785037117
3143,0.8001428111087184
3144,1.4714399904147786
3145,1.387527843001521
3146,0.7162306636954613
3147,0.8001428111087184
3148,0.884054958521976
3149,-0.2907151052636287
3150,-0.5424515475034012
3151,-0.7102758423299161
3152,-0.7941879897431736
3153,-1.0459244319829462
3154,-0.9620122845696887
3155,-0.8781001371564311
3156,-0.038978663023856226
3157,1.8910007274810656
3158,4.156628707639018
3159,2.1427371697208386
3160,1.4714399904147786
3161,0.5484063688689461
3162,0.29666992662917385
3163,0.2127577792159163
3164,0.29666992662917385
3165,0.2127577792159163
3166,-0.12289081043711379
3167,0.8001428111087184
3168,0.2127577792159163
3169,0.5484063688689461
3170,0.884054958521976
3171,-0.12289081043711379
3172,0.5484063688689461
3173,0.8001428111087184
3174,-0.12289081043711379
3175,-0.6263636949166587
3176,-0.7102758423299161
3177,-1.0459244319829462
3178,-1.1298365793962035
3179,-0.7941879897431736
3180,-0.6263636949166587
3181,0.8001428111087184
3182,2.394473611960611
3183,0.8001428111087184
3184,1.6392642852412933
3185,0.5484063688689461
3186,0.1288456318026587
3187,0.1288456318026587
3188,-0.3746272526768863
3189,-0.20680295785037117
3190,-0.038978663023856226
3191,-0.12289081043711379
3192,1.723176432654551
3193,1.6392642852412933
3194,1.3036156955882634
3195,0.9679671059352336
3196,1.1357914007617487
3197,1.219703548175006
3198,0.4644942214556886
3199,-0.2907151052636287
3200,-0.45853940009014366
3201,-0.7941879897431736
3202,-0.7941879897431736
3203,-0.8781001371564311
3204,-0.5424515475034012
3205,1.8910007274810656
3206,3.988804412812503
3207,0.7162306636954613
3208,1.3036156955882634
3209,0.29666992662917385
3210,0.1288456318026587
3211,0.2127577792159163
3212,-0.2907151052636287
3213,0.1288456318026587
3214,0.38058207404243105
3215,0.7162306636954613
3216,1.3036156955882634
3217,1.723176432654551
3218,1.723176432654551
3219,0.6323185162822037
3220,0.29666992662917385
3221,0.5484063688689461
3222,0.5484063688689461
3223,-0.5424515475034012
3224,-0.8781001371564311
3225,-0.7941879897431736
3226,-1.1298365793962035
3227,-0.8781001371564311
3228,-0.7102758423299161
3229,1.051879253348491
3230,1.5553521378280362
3231,1.5553521378280362
3232,0.4644942214556886
3233,-0.12289081043711379
3234,0.1288456318026587
3235,0.29666992662917385
3236,-0.3746272526768863
3237,-0.2907151052636287
3238,-0.12289081043711379
3239,0.2127577792159163
3240,0.884054958521976
3241,0.884054958521976
3242,0.6323185162822037
3243,-0.45853940009014366
3244,-0.038978663023856226
3245,-0.038978663023856226
3246,0.4644942214556886
3247,0.04493348438940115
3248,-0.45853940009014366
3249,-0.8781001371564311
3250,-0.9620122845696887
3251,-0.8781001371564311
3252,-0.9620122845696887
3253,-0.7941879897431736
3254,-0.12289081043711379
3255,0.1288456318026587
3256,0.38058207404243105
3257,-0.20680295785037117
3258,-0.5424515475034012
3259,-0.6263636949166587
3260,-0.8781001371564311
3261,-0.7941879897431736
3262,-0.6263636949166587
3263,-0.5424515475034012
3264,-0.45853940009014366
3265,-0.45853940009014366
3266,-0.45853940009014366
3267,-0.7941879897431736
3268,-0.6263636949166587
3269,-0.20680295785037117
3270,-0.12289081043711379
3271,-0.7941879897431736
3272,-0.9620122845696887
3273,-1.213748726809461
3274,-1.213748726809461
3275,-1.2976608742227185
3276,-1.213748726809461
3277,-1.213748726809461
3278,-1.1298365793962035
3279,-1.1298365793962035
3280,-0.9620122845696887
3281,-0.7102758423299161
3282,-0.8781001371564311
3283,-0.8781001371564311
3284,-0.9620122845696887
3285,-0.8781001371564311
3286,-0.9620122845696887
3287,-0.8781001371564311
3288,-0.5424515475034012
3289,-0.12289081043711379
3290,-0.20680295785037117
3291,-0.20680295785037117
3292,-0.3746272526768863
3293,-0.20680295785037117
3294,-0.3746272526768863
3295,-0.6263636949166587
3296,-0.9620122845696887
3297,-1.213748726809461
3298,-1.213748726809461
3299,-1.1298365793962035
3300,-0.45853940009014366
3301,-0.038978663023856226
3302,-0.12289081043711379
3303,-0.3746272526768863
3304,-0.3746272526768863
3305,-0.2907151052636287
3306,-0.20680295785037117
3307,-0.2907151052636287
3308,-0.6263636949166587
3309,-0.2907151052636287
3310,-0.2907151052636287
3311,0.2127577792159163
3312,1.219703548175006
3313,0.4644942214556886
3314,0.2127577792159163
3315,-0.20680295785037117
3316,-0.45853940009014366
3317,-0.3746272526768863
3318,-0.7941879897431736
3319,-0.9620122845696887
3320,-0.9620122845696887
3321,-1.213748726809461
3322,-1.213748726809461
3323,-1.213748726809461
3324,-0.5424515475034012
3325,-0.20680295785037117
3326,-0.12289081043711379
3327,-0.20680295785037117
3328,-0.12289081043711379
3329,-0.2907151052636287
3330,-0.45853940009014366
3331,-0.3746272526768863
3332,-0.5424515475034012
3333,-0.7102758423299161
3334,-0.3746272526768863
3335,0.04493348438940115
3336,0.1288456318026587
3337,-0.038978663023856226
3338,-0.20680295785037117
3339,-0.5424515475034012
3340,-0.45853940009014366
3341,-0.7102758423299161
3342,-0.2907151052636287
3343,-0.7102758423299161
3344,-0.9620122845696887
3345,-1.213748726809461
3346,-1.1298365793962035
3347,-1.0459244319829462
3348,-0.7102758423299161
3349,0.29666992662917385
3350,1.9749128748943237
3351,1.8910007274810656
3352,0.8001428111087184
3353,-0.12289081043711379
3354,-0.12289081043711379
3355,-0.2907151052636287
3356,-0.3746272526768863
3357,-0.20680295785037117
3358,-0.12289081043711379
3359,0.7162306636954613
3360,1.051879253348491
3361,0.5484063688689461
3362,0.4644942214556886
3363,-0.12289081043711379
3364,-0.20680295785037117
3365,-0.20680295785037117
3366,-0.45853940009014366
3367,-0.5424515475034012
3368,-1.213748726809461
3369,-1.213748726809461
3370,-1.213748726809461
3371,-1.0459244319829462
3372,-0.6263636949166587
3373,0.6323185162822037
3374,2.1427371697208386
3375,1.1357914007617487
3376,1.1357914007617487
3377,0.38058207404243105
3378,-0.2907151052636287
3379,-0.3746272526768863
3380,-0.45853940009014366
3381,0.1288456318026587
3382,-0.038978663023856226
3383,0.29666992662917385
3384,0.1288456318026587
3385,0.4644942214556886
3386,0.2127577792159163
3387,0.5484063688689461
3388,0.4644942214556886
3389,0.04493348438940115
3390,0.04493348438940115
3391,-0.6263636949166587
3392,-0.7941879897431736
3393,-0.7102758423299161
3394,-1.1298365793962035
3395,-1.0459244319829462
3396,-0.8781001371564311
3397,1.051879253348491
3398,2.226649317134096
3399,1.6392642852412933
3400,0.884054958521976
3401,0.1288456318026587
3402,-0.12289081043711379
3403,-0.20680295785037117
3404,-0.20680295785037117
3405,-0.12289081043711379
3406,-0.20680295785037117
3407,0.29666992662917385
3408,0.6323185162822037
3409,0.9679671059352336
3410,0.6323185162822037
3411,0.4644942214556886
3412,0.5484063688689461
3413,-0.12289081043711379
3414,0.29666992662917385
3415,-0.7102758423299161
3416,-0.7941879897431736
3417,-0.7941879897431736
3418,-1.1298365793962035
3419,-0.8781001371564311
3420,-0.5424515475034012
3421,-0.7102758423299161
3422,-0.20680295785037117
3423,0.884054958521976
3424,1.4714399904147786
3425,1.387527843001521
3426,0.7162306636954613
3427,0.38058207404243105
3428,-0.12289081043711379
3429,-0.7941879897431736
3430,-0.7102758423299161
3431,-0.7102758423299161
3432,-0.5424515475034012
3433,-0.2907151052636287
3434,0.04493348438940115
3435,0.2127577792159163
3436,0.04493348438940115
3437,0.38058207404243105
3438,0.2127577792159163
3439,-0.038978663023856226
3440,-0.7941879897431736
3441,-1.1298365793962035
3442,-1.0459244319829462
3443,-1.213748726809461
3444,-1.213748726809461
3445,-1.213748726809461
3446,-0.8781001371564311
3447,-0.8781001371564311
3448,-0.7941879897431736
3449,-0.9620122845696887
3450,-1.0459244319829462
3451,-1.1298365793962035
3452,-1.0459244319829462
3453,-0.9620122845696887
3454,-0.7941879897431736
3455,-0.7102758423299161
3456,-0.6263636949166587
3457,-0.3746272526768863
3458,-0.3746272526768863
3459,-0.12289081043711379
