,anomaly,anomaly_category
14842,0.13890388712328333,inlier
53640,0.17716694873444022,inlier
27252,0.16132314043915347,inlier
21067,0.17824937887835263,inlier
16068,0.17253635424535613,inlier
29650,0.10354877402703144,inlier
3087,0.19786310640243576,inlier
18706,0.17414999445402257,inlier
35103,0.202546331683511,inlier
12215,0.15507590424540685,inlier
56520,0.17044100294747327,inlier
58423,0.18645237412898047,inlier
53613,0.21347112026191128,inlier
53577,0.18368605173678787,inlier
1271,0.06346564157924994,inlier
32356,0.19467508082001445,inlier
40559,0.1926883363670981,inlier
30950,0.17630049353737803,inlier
28000,0.19081389037677826,inlier
44257,0.1878434870716939,inlier
32323,0.13482454143613615,inlier
47768,0.1990070712374845,inlier
4766,0.038278223012183976,inlier
21622,0.1775439596805955,inlier
57410,0.1479627030664199,inlier
28760,0.1886992326146249,inlier
23930,0.12426996508630539,inlier
16794,0.06976256702440309,inlier
42338,0.17125704836076583,inlier
14991,0.1633525058248847,inlier
30614,0.16437171868674155,inlier
9247,0.13095376843170609,inlier
15751,0.10145825851527757,inlier
55139,0.13951396917968778,inlier
28543,0.1581682717411353,inlier
1907,0.13765830674158075,inlier
49358,0.18412239883999632,inlier
17342,0.16901683728709815,inlier
18703,0.15028527115129448,inlier
47927,0.20256782379423233,inlier
24696,0.11317115008034129,inlier
5760,0.14751575826519348,inlier
40611,0.11337712561189028,inlier
29097,0.1513201386641131,inlier
51019,0.1768401834860045,inlier
8435,0.10068688612443721,inlier
43456,0.16625306981952948,inlier
4357,0.1843070632380684,inlier
6813,0.2105582316047499,inlier
43256,0.18587223356253513,inlier
15659,0.120811164943949,inlier
19403,0.18838499264264558,inlier
1501,0.1908218507403423,inlier
52027,0.18536637047107818,inlier
15119,0.1743147496649342,inlier
16065,0.17623388615700303,inlier
42381,0.1842422112468649,inlier
19266,0.1571682744562195,inlier
43861,0.11714410844602635,inlier
11171,0.10725613355420327,inlier
50140,0.10533006656313049,inlier
41061,0.17730014103899083,inlier
46163,0.12059303624460804,inlier
25183,0.17694792642183882,inlier
44838,0.07571163812729964,inlier
41299,0.079002900434609,inlier
1472,0.1773637680015479,inlier
14632,0.1568679969913293,inlier
11132,0.18779478571969088,inlier
40808,0.18261216232702154,inlier
32004,0.1215667915847885,inlier
37431,0.04139737414203737,inlier
1522,0.12597035925439692,inlier
52266,0.09475769154493185,inlier
23388,0.08974317398708809,inlier
51577,0.18607046906378955,inlier
22534,0.0737139973711507,inlier
1423,0.16892526407131164,inlier
50645,0.20879523756817064,inlier
47778,0.15610392378269355,inlier
7765,0.16668185266136365,inlier
54138,0.057579738206828934,inlier
22514,0.17817627140903308,inlier
56944,0.16031968743123126,inlier
16705,0.21256178355465288,inlier
39720,0.11792328354917392,inlier
45807,0.21364318752237937,inlier
33026,0.16860062256736635,inlier
31778,0.17102605217705935,inlier
20398,0.1695603584731838,inlier
21405,0.04211955887906049,inlier
33630,0.18728305201104783,inlier
42872,0.1992091927314283,inlier
19005,0.19493734464132756,inlier
30433,0.19839274844473131,inlier
34368,0.15813394289478477,inlier
16638,0.05016311647143312,inlier
5800,0.1855128959751936,inlier
44309,0.13063416976048775,inlier
30129,0.12060992824063138,inlier
47556,0.20450235022251928,inlier
23770,0.17675855347552105,inlier
30385,0.058627945916094326,inlier
9818,0.17305486599834702,inlier
42254,0.15347008660169087,inlier
47968,0.18398621746000776,inlier
10941,0.21397654645652603,inlier
40588,0.21101298929964712,inlier
45859,0.11466792888746347,inlier
12306,0.1347763511877782,inlier
53816,0.16063652479515855,inlier
32958,0.13693410907453268,inlier
26797,0.17582054336884984,inlier
13410,0.11454762672907826,inlier
47235,0.1765598778931135,inlier
13080,0.1768762146961797,inlier
8266,0.17300919945335164,inlier
41887,0.17217004752641762,inlier
367,0.21024632122813536,inlier
28435,0.14969045973320178,inlier
53384,0.14867036295649688,inlier
7741,0.11881164625313384,inlier
6974,0.12653622958553074,inlier
44716,0.12263861993588543,inlier
22153,0.20974657512776834,inlier
51226,0.03785736077613733,inlier
33512,0.19744993547819506,inlier
22549,0.18697849624826607,inlier
31471,0.15639951418225312,inlier
49717,0.15766805920852295,inlier
50418,0.0961647715401509,inlier
5557,0.19886422480323412,inlier
23635,0.16482034827318198,inlier
53693,0.10592927050377987,inlier
3365,0.1736637564039324,inlier
42871,0.11780304255644308,inlier
16518,0.02418631737181942,inlier
44200,0.20228612287056325,inlier
46945,0.16141835325036524,inlier
12894,0.15830842337526296,inlier
41300,0.17087452710136164,inlier
47609,0.17751057593238312,inlier
57535,0.13904285263886934,inlier
16527,0.15040727932236675,inlier
4088,0.14849741145100342,inlier
22078,0.1687660536906439,inlier
20291,0.19143020493130403,inlier
58181,0.12005594776818201,inlier
58121,0.017480574694169415,inlier
19677,0.15480176600448275,inlier
33721,0.18332564784115613,inlier
32172,0.11794798849270616,inlier
44214,0.20566251748707526,inlier
49149,0.1864528682659225,inlier
32895,0.21165366582033013,inlier
42276,0.11336116469660018,inlier
668,0.166475991395585,inlier
58383,0.08194012091703928,inlier
39640,0.21144767855133922,inlier
12285,0.1913497119772754,inlier
22135,0.11781467932473422,inlier
36228,0.17254032169688815,inlier
10423,0.20205469925919645,inlier
33072,0.17942758277495274,inlier
42406,0.14988458318120745,inlier
37561,0.18898170247152118,inlier
44173,0.1634433405948334,inlier
19638,0.1871630301424903,inlier
42841,0.16993108073112023,inlier
10246,0.20772839415923727,inlier
53589,0.12578504924868406,inlier
23447,0.03618732529311641,inlier
32010,-0.0032719588852985204,outlier
18792,0.16152893543257774,inlier
41889,0.10072239313861353,inlier
36832,0.08487169932443028,inlier
42241,0.10992761789637795,inlier
9123,0.11132318250478346,inlier
31969,0.20708613402217102,inlier
14128,0.18021728393327696,inlier
26160,0.108798378291046,inlier
55331,0.1451382506181621,inlier
11203,0.18259515124805203,inlier
58388,0.19258210155955313,inlier
36284,0.11293561137834462,inlier
58430,0.06263299796113042,inlier
36761,0.17062738091023877,inlier
20632,0.043964394785876326,inlier
17320,0.1602090514404071,inlier
18936,0.16310371063469864,inlier
33450,0.16788611607133336,inlier
6950,0.19642378011882028,inlier
20669,0.126012570949051,inlier
10476,0.12241527556857978,inlier
35382,0.18447765252589315,inlier
10267,0.0487066990248709,inlier
3724,0.14510521080185818,inlier
48149,0.0775360875110861,inlier
7784,0.18861489910809393,inlier
19486,0.07190977160163459,inlier
57313,0.04435920277984429,inlier
58352,0.07484595924516912,inlier
1130,0.16623232709939073,inlier
21727,0.15933223840533073,inlier
29787,0.1758249637064337,inlier
9511,0.17781922610990658,inlier
54961,0.106753189009416,inlier
3851,0.20835358515856567,inlier
24127,0.15696295420068307,inlier
4484,0.15538896739417513,inlier
10291,0.1188210313328727,inlier
44683,0.08655991299648758,inlier
56756,0.08554057053109043,inlier
2323,0.17799809289656504,inlier
10011,0.14025883712713044,inlier
52211,0.14428438849896963,inlier
57723,0.16936542746527794,inlier
47939,0.2127847931634061,inlier
7766,0.15986300953095167,inlier
58600,0.12362552647418451,inlier
32902,0.185018912467581,inlier
17368,0.19683938576296772,inlier
8032,0.20650996331770782,inlier
33315,0.15133816966154373,inlier
24090,0.1491832857262972,inlier
9274,0.13628874794854345,inlier
25787,0.16277297968490795,inlier
20790,0.20196534020874773,inlier
23513,0.15807764455941803,inlier
53032,0.16747787367781103,inlier
55670,0.18719172034547593,inlier
18243,0.11445664706924807,inlier
33663,0.10613693483187225,inlier
45313,0.018930593966458353,inlier
26184,0.0926590969266664,inlier
54102,0.16222105699343065,inlier
6865,0.12520287060233598,inlier
22125,0.19122936504836402,inlier
50975,0.17987722102464104,inlier
40779,0.20244432731492645,inlier
52002,0.1597005745839497,inlier
14550,0.19784552392422544,inlier
5579,0.1570649479827152,inlier
10767,0.1356166837284622,inlier
24001,0.19341724606397548,inlier
6119,0.12369095260630203,inlier
6496,0.19282372524795194,inlier
2096,0.16938958028453915,inlier
39526,0.13030537487146576,inlier
3750,0.18668704338290565,inlier
48266,0.12506985424684508,inlier
18963,0.1879664042560582,inlier
37267,0.11258621450199036,inlier
54176,0.044227955950104536,inlier
4287,0.1418976079588805,inlier
20092,0.2087558042126385,inlier
4103,0.16302948477723145,inlier
49159,0.0909893943374932,inlier
5533,0.2094509988428127,inlier
2288,0.17435409925849182,inlier
51774,0.19516188985563504,inlier
14135,0.05162183247161545,inlier
4550,0.15318125626020546,inlier
47501,0.1547955728320392,inlier
45904,0.10207430717005372,inlier
30640,0.18199410552756556,inlier
51011,0.1564531833313283,inlier
24907,0.06248963769043603,inlier
10553,0.1656426654788989,inlier
19990,0.10280273808965557,inlier
37946,0.21508013665893094,inlier
39699,0.10571812167890604,inlier
52930,0.1602852373445674,inlier
27917,0.14828372587985705,inlier
22563,0.18353646525594708,inlier
36722,0.18996344067262927,inlier
33029,0.18165693680523826,inlier
50705,0.06847990342792354,inlier
27228,0.19964000265887577,inlier
53425,0.18582816547676267,inlier
34682,0.11364817517303993,inlier
39638,0.21687520690465056,inlier
41331,0.1256860954813328,inlier
19046,0.16828026905039062,inlier
13779,-0.042080024390563686,outlier
3632,0.18645258632111028,inlier
36839,0.015794353342082457,inlier
24997,0.2035189215141523,inlier
40770,0.18181003857611788,inlier
13762,0.13310040614047974,inlier
27983,0.1875063274618048,inlier
52181,0.19203864967896572,inlier
9713,0.2151718460867894,inlier
2019,0.17866869059792068,inlier
32101,0.1760954310955674,inlier
24177,0.2044707410884246,inlier
6571,0.1945219718777259,inlier
29014,0.19139054084519858,inlier
21571,0.15750140278107855,inlier
8854,0.12689425640538926,inlier
37687,0.16060675992167184,inlier
29424,0.15697242563201297,inlier
26203,0.19739815878635142,inlier
13559,0.14803422847411357,inlier
4295,0.15417658953215424,inlier
21459,0.11321096900324512,inlier
27202,0.1684049391568107,inlier
31742,0.07274166654828773,inlier
31286,0.19710155663380008,inlier
43897,0.168682667393877,inlier
23042,0.19901419261769654,inlier
53743,0.16786607980782237,inlier
57482,0.17140059111826406,inlier
2763,0.1372825669590959,inlier
45577,0.1965785061688084,inlier
19361,0.18888343530245444,inlier
22748,0.17140051546091006,inlier
49225,0.16380637219842026,inlier
2622,0.18051760099617659,inlier
43599,0.20940117699170935,inlier
6792,0.12961073651480265,inlier
44768,0.18189453508333336,inlier
17863,0.18182499678925385,inlier
28249,0.16435232171499936,inlier
2930,0.19278516834667064,inlier
34201,0.16919198043368194,inlier
13178,0.14194717727073114,inlier
31683,0.1884187480361864,inlier
33417,0.17131573487549562,inlier
55050,0.108550069078588,inlier
28408,0.06506868624124229,inlier
34689,0.03602090966802651,inlier
21646,0.1875508066256859,inlier
18911,-0.016183593406259522,outlier
40206,0.1993556683723975,inlier
40644,0.1304347639397304,inlier
53109,0.010963039707161282,inlier
41744,0.1837286827297288,inlier
12322,0.20256160437818227,inlier
2357,0.1787310030234161,inlier
6785,0.07822155618096727,inlier
23032,0.19911632815264618,inlier
31777,0.2095532121394485,inlier
13744,0.06649057371450506,inlier
8724,0.2075564125508041,inlier
25323,0.20504993349649453,inlier
35498,0.12629096402959367,inlier
47471,0.13860100247706064,inlier
26756,0.1984141991102472,inlier
24898,0.09900323287552837,inlier
43803,0.19436868451523232,inlier
25356,0.15357574912210947,inlier
39654,0.1848126525918649,inlier
25287,0.16159411504726462,inlier
32298,0.1915952995667491,inlier
53761,0.17768862288380816,inlier
45080,0.11110591929594993,inlier
43750,0.1833097740951476,inlier
4301,0.056143860186484096,inlier
14485,0.17965762754075254,inlier
29902,0.14393313569073546,inlier
51403,0.11823793119682985,inlier
27142,0.19806016133030013,inlier
17253,-0.025001062060044488,outlier
43556,0.16687359132731278,inlier
20454,0.14356501416241912,inlier
56055,0.17294145740365435,inlier
26496,0.175386531179949,inlier
35812,0.1929890161558504,inlier
39018,0.10368266545363458,inlier
53943,0.18147664408342223,inlier
32466,0.10878829498729148,inlier
49424,0.10497868674088262,inlier
988,0.1744313822399537,inlier
2127,0.14704260260072533,inlier
12872,0.1837529600878367,inlier
30677,0.1556903494910114,inlier
19711,0.17074173522502029,inlier
3930,0.1943674335557315,inlier
23047,0.12813418637387441,inlier
48417,-0.03287251515155487,outlier
18082,0.12857183825411278,inlier
47192,0.1999793918561117,inlier
28690,0.16526770003119634,inlier
5243,0.18169311931010912,inlier
31460,0.0936339420222394,inlier
35023,0.2167141107547964,inlier
9579,0.1577923521683674,inlier
14010,0.11957459548901123,inlier
6613,0.17357972102584346,inlier
21221,0.2083403420255272,inlier
19412,0.1573750218301767,inlier
19283,0.16769858885792804,inlier
41973,0.20810048969770845,inlier
49023,0.15038625011372403,inlier
43317,0.13201641044351908,inlier
50048,0.1635532873990232,inlier
26578,0.12050382600514387,inlier
41890,0.1761564473843223,inlier
8638,0.1682953096373252,inlier
57972,0.15023523858898047,inlier
41503,0.21650199090122202,inlier
48003,0.18927692218912356,inlier
34269,0.1642545004447336,inlier
27948,0.14197243545222665,inlier
16166,0.1559177309542341,inlier
9922,0.05898641124590198,inlier
14272,0.10516024407814151,inlier
56044,0.18848563908370936,inlier
20524,0.18831618440094583,inlier
44098,0.21724838964855742,inlier
32202,0.14721790729764972,inlier
47536,0.16471511105596015,inlier
8663,0.10738440442779917,inlier
38814,0.02641636554146931,inlier
28545,0.19655980119786798,inlier
5060,0.07900784143550266,inlier
55754,0.17436095836263482,inlier
32830,0.21891027699102167,inlier
39880,0.17910969810094862,inlier
49519,0.1781315118242096,inlier
45477,0.1323216005619292,inlier
26571,0.16694267494612958,inlier
48055,0.13176046782806433,inlier
3888,0.144939972322302,inlier
44184,0.14011341217955914,inlier
18258,0.15694781788829842,inlier
11372,0.17786500346606832,inlier
21752,0.17949622525132136,inlier
2059,0.042088008914846764,inlier
33447,0.15398697133184464,inlier
18760,0.10068137058648496,inlier
15240,0.19453540433090621,inlier
58596,0.19857761395128448,inlier
46643,0.07743124126179113,inlier
4595,0.11897781479436659,inlier
3985,0.16493269430094937,inlier
52927,0.18924215245883896,inlier
1917,0.1889627605261579,inlier
596,0.1732678628803066,inlier
32177,0.15589883368828578,inlier
42844,0.17843989272841143,inlier
30440,0.17154142641189962,inlier
8171,0.11631103349355681,inlier
35404,0.2095291931208797,inlier
54754,0.18072529719038655,inlier
8745,0.11166148327816539,inlier
56356,0.14793101165019423,inlier
51959,0.19360358305269654,inlier
44366,0.161307566010352,inlier
10224,0.1879282156227456,inlier
56651,0.15766352329664474,inlier
39656,0.10157294527372585,inlier
41702,0.17338199352862532,inlier
54014,0.08596579798476445,inlier
24060,0.19034798648648815,inlier
17235,0.0444641904687626,inlier
22590,0.16745160440957013,inlier
39608,0.1307091623104747,inlier
7415,0.16994196910637072,inlier
32452,0.14746976403944762,inlier
14777,-0.038483661686873116,outlier
16874,0.08732038002261844,inlier
56418,0.21272573771149134,inlier
22067,0.19282529243251856,inlier
55110,0.11854332902470005,inlier
963,0.12958209500034712,inlier
7083,0.14739539962616838,inlier
18812,0.11097352306664499,inlier
42364,0.19751625450990823,inlier
29694,0.12841148684488957,inlier
53867,0.16594176879910538,inlier
55083,0.12902281475509775,inlier
36696,0.1808303250756496,inlier
42741,0.1991964890392463,inlier
18292,0.12678205873640558,inlier
39947,0.12013197879514015,inlier
34981,0.10420626206961259,inlier
46806,0.11863694269291791,inlier
39930,0.17353570347987507,inlier
56120,0.18027000102296037,inlier
54433,0.08514455280981248,inlier
20213,0.05342710524107497,inlier
18689,0.0911346497863047,inlier
32038,0.19859475576077112,inlier
58551,0.17586280514229835,inlier
53108,0.15053684638223147,inlier
34525,0.12351450234121591,inlier
1867,0.19888920944310567,inlier
42464,0.17696929248450094,inlier
30240,0.18365156134269484,inlier
56908,0.12708050880777572,inlier
17659,0.1469590072201356,inlier
29207,0.18559878401878693,inlier
15835,0.2066139866635146,inlier
42250,0.06429208568173195,inlier
34342,0.10362385215764625,inlier
46170,0.21000348142427527,inlier
40365,0.16637896892141696,inlier
36283,0.1288294779569642,inlier
33935,0.14024408742192152,inlier
38610,0.10011455588613993,inlier
55718,0.18950455632132351,inlier
47396,0.15197566351893033,inlier
10226,0.13971564535286352,inlier
948,0.12408136364950856,inlier
31078,0.10013662241904431,inlier
12403,0.16105222232945932,inlier
23727,0.15789767908573343,inlier
12843,0.11437382774394766,inlier
26795,0.2239095419025507,inlier
21624,0.19088592809624827,inlier
44011,0.15127395810518118,inlier
4651,0.1955308016783246,inlier
54512,0.15746032316984937,inlier
17739,0.20248400573670922,inlier
53578,0.1453345975081312,inlier
48118,0.10557319824826517,inlier
6592,0.10388810313271524,inlier
202,0.1791488121500528,inlier
5262,0.20326048289139448,inlier
30958,0.08997160981893715,inlier
24948,0.15111322538984112,inlier
42346,0.09787788185906221,inlier
48631,0.1356914712510131,inlier
5723,0.1830998923328132,inlier
51181,0.03552660392896356,inlier
38125,0.09142815917742009,inlier
34495,0.1891573147951351,inlier
48981,0.1681545268045735,inlier
40271,0.06389710282228744,inlier
18287,0.1203914864528634,inlier
56892,0.12653052048911312,inlier
38011,0.17668200776238246,inlier
30518,0.19729645832264547,inlier
19987,0.0775098043323228,inlier
29711,0.13334822694306553,inlier
45386,0.1864430067528785,inlier
39892,0.1816711004762378,inlier
2589,0.16041024569005424,inlier
39984,0.05272376578077442,inlier
54817,0.1417626116820212,inlier
52106,0.18747843648509388,inlier
11910,0.18275054165823412,inlier
2433,0.15412393719510165,inlier
7096,0.11424820081842268,inlier
14179,0.13222535807869495,inlier
1233,0.20540327795710717,inlier
6619,0.09710772701598736,inlier
23095,0.1945251221271816,inlier
51684,0.1673874937022526,inlier
26624,0.09746905334378686,inlier
7816,0.0741988827970469,inlier
3057,0.04501345857265948,inlier
36568,0.10771762353112513,inlier
924,0.07711201987659555,inlier
49444,0.13497235973002403,inlier
26626,0.07898607029221993,inlier
11406,0.0883560879656573,inlier
28403,0.16337975400445903,inlier
36866,0.18010668880269748,inlier
35067,0.20132749028104602,inlier
52197,0.006852410568063072,inlier
35558,0.1329342829313907,inlier
6262,0.07534356272601606,inlier
32767,0.18097448657763476,inlier
43260,0.13707673261522613,inlier
28416,0.07781154909512122,inlier
30483,0.17816593103904432,inlier
31482,0.13847553388173078,inlier
21086,0.14522728876468505,inlier
5020,0.18013150483859425,inlier
3016,0.1310666189644416,inlier
27069,0.1958507111204713,inlier
27376,0.14954590498384807,inlier
1133,0.039120468364138405,inlier
20355,0.1694965488235135,inlier
24022,0.1967912105033579,inlier
56065,0.15977313383728775,inlier
58127,0.18092465613335135,inlier
58262,0.1591531441642608,inlier
36629,0.17769808429359946,inlier
1851,0.1690639114452414,inlier
16806,0.1922472714526926,inlier
56638,0.08297640590320465,inlier
14634,0.19487798322258926,inlier
22725,0.19983536130522855,inlier
47846,0.15587597340670045,inlier
18747,0.16066027928286192,inlier
37715,0.14558553004448432,inlier
22857,0.1484472572338571,inlier
37932,0.15867298003691505,inlier
49699,0.14073371352666336,inlier
6106,0.14674137307751833,inlier
32249,0.0995566947896025,inlier
9643,0.160067979390019,inlier
40383,0.18916330040240092,inlier
27781,0.10047063713979487,inlier
28029,0.19056493327888668,inlier
32624,0.10991059485123922,inlier
13828,-0.038714815159039184,outlier
15604,0.19558436454638456,inlier
12817,0.15023427667572453,inlier
23135,0.15266949789515677,inlier
52766,0.2137293957797547,inlier
54167,0.13686105505189955,inlier
15492,0.20541263527330827,inlier
28363,0.21256111121214483,inlier
36751,0.14961576138433003,inlier
26476,0.17112621360309405,inlier
49918,0.044296557565635886,inlier
44584,0.11315599284731603,inlier
44657,0.14630937812219086,inlier
35703,0.13763436844078097,inlier
11578,0.16233806438668374,inlier
28008,0.13998709886964927,inlier
25309,0.10112690732543861,inlier
20378,0.1670067312175102,inlier
51804,0.20044041349895503,inlier
46845,0.2112209904234068,inlier
51635,0.2102106843638969,inlier
52488,0.21009100485892684,inlier
58033,0.19762736939458264,inlier
30503,0.22013295604718075,inlier
2916,0.13657729847785594,inlier
38957,0.17637469489895513,inlier
3670,0.1935732790564944,inlier
23560,0.18456938147426388,inlier
16835,0.18233952396316772,inlier
58555,0.13478033809937862,inlier
55947,0.18541774161968866,inlier
31791,0.0580728324070634,inlier
38900,0.18131194409986817,inlier
56192,-0.01695031366249744,outlier
13722,0.14029551508178129,inlier
31039,0.12595701206039916,inlier
7959,0.15979856435431067,inlier
9606,0.14852858198889518,inlier
51859,0.1838462296420324,inlier
52899,0.10194782818691872,inlier
27759,0.1002642083973092,inlier
26991,0.17692388306700518,inlier
49594,0.20284334150317368,inlier
17746,0.17262350455375175,inlier
36913,0.18384197457976026,inlier
27595,0.19987911782224704,inlier
5112,0.13890270736387494,inlier
39796,0.10377132707373626,inlier
10388,0.1169229712472572,inlier
538,0.1903748377130774,inlier
14606,0.20597134402878597,inlier
55135,0.0737292884009868,inlier
39394,0.17284460661405748,inlier
12838,0.1928580317883014,inlier
12915,0.15104265838402747,inlier
28002,0.15487377326614687,inlier
13686,0.15716198533057252,inlier
5308,0.11708259389480202,inlier
41819,0.1968770237549869,inlier
35961,0.08711563693323687,inlier
56266,0.14988268639201036,inlier
30636,0.14299635968974828,inlier
21280,0.13196416985283738,inlier
124,0.11824844471341489,inlier
42955,0.17687530201001278,inlier
21942,0.11982554885332597,inlier
31427,0.15975798855485362,inlier
29367,0.0345648598229481,inlier
7796,0.15161420042932017,inlier
14136,0.19630948648294844,inlier
35789,0.20238808973696898,inlier
50014,0.1260141617003887,inlier
3771,0.07278887947725132,inlier
28062,0.14445273218181204,inlier
1616,0.19012236671657712,inlier
27750,0.184114641735661,inlier
26290,0.029543029944432697,inlier
55526,0.16190434401184317,inlier
48719,0.1150271071366985,inlier
5377,0.1818143244450766,inlier
21953,0.0369566482754764,inlier
26956,0.20122273778032063,inlier
20898,0.05284464107047149,inlier
7265,0.21463617942831437,inlier
7881,0.06719573868855366,inlier
39140,0.11288468859773482,inlier
24295,0.03244529226068815,inlier
8909,0.1285406404207326,inlier
22136,0.1806164957918288,inlier
26791,0.16285992772207775,inlier
45557,0.13327629739339292,inlier
18645,0.18286813061890445,inlier
15653,0.13703518457317615,inlier
46696,0.19407311329890842,inlier
10695,0.06934612306712562,inlier
30111,0.16402124863575113,inlier
28148,0.1491940340117165,inlier
29265,0.18969059280842027,inlier
42573,0.12478040292071668,inlier
54218,0.20370605881865184,inlier
30180,0.16322830228298568,inlier
31966,0.03174679658835655,inlier
4020,0.19607760752384118,inlier
2572,0.13624640953148437,inlier
37113,0.18390984550648315,inlier
55017,0.20306550939717177,inlier
7153,0.12284111930824859,inlier
3018,0.1615364931192203,inlier
49180,0.08997630228782127,inlier
22186,0.2013763566236339,inlier
49319,0.16681116816571828,inlier
28456,0.19159497458787422,inlier
13302,0.18993534806287632,inlier
43854,0.05119179081225722,inlier
3389,0.09495722228097903,inlier
48119,0.12338452217277734,inlier
33983,0.20762078892849506,inlier
25027,0.12033003227718647,inlier
7446,0.1901608508245668,inlier
43030,0.16819373258135378,inlier
39625,0.1637028029720768,inlier
2182,0.17603552205929118,inlier
28327,0.19776274841648528,inlier
55865,0.1451874281142343,inlier
27882,0.2050110396419837,inlier
39029,0.16559914707201867,inlier
2815,0.14013207458601462,inlier
8735,0.12841709319549338,inlier
30540,0.14915017965656735,inlier
26214,0.1229037217559864,inlier
26615,0.15054820691359583,inlier
6104,0.17832713416669332,inlier
45537,0.14347661379238852,inlier
17945,0.1932521297124542,inlier
21004,0.17396744679289916,inlier
39609,0.17982646850782913,inlier
33455,0.1726277895435911,inlier
39358,0.17221194780127907,inlier
8784,0.19057102383679425,inlier
27291,0.1989470408086932,inlier
17656,0.14518483437459961,inlier
47354,0.15818475872513882,inlier
57600,0.034531711377734586,inlier
21981,0.1878584212276233,inlier
40561,0.13451980040475348,inlier
1006,0.14480722091235615,inlier
52823,0.19547188592766201,inlier
34978,0.17447296609851237,inlier
40618,0.19545564702974916,inlier
45727,0.09181608103354355,inlier
40265,0.19579077684849022,inlier
50002,0.1872704834521336,inlier
20961,0.10771883725723186,inlier
52592,0.1517274032864524,inlier
14576,0.1912668319555922,inlier
30019,0.175046220372226,inlier
11663,0.18770980464798986,inlier
6408,0.08969677179311286,inlier
17973,0.1565329271006995,inlier
19124,0.17722183838994504,inlier
46298,0.1792666253730712,inlier
3958,0.13695139662125078,inlier
20086,0.12452987623237527,inlier
55991,0.1916322285125865,inlier
15123,0.21213625410898068,inlier
54420,0.12584802304483084,inlier
32181,0.13632214592675274,inlier
43933,0.11585437173670521,inlier
14436,0.20764578375187315,inlier
24943,-0.029129782832672646,outlier
46518,0.0577992725244425,inlier
28912,0.11136007127501413,inlier
56519,0.171862623629488,inlier
13636,0.16955741353341086,inlier
26100,0.2163237698858812,inlier
1419,0.19022795558240663,inlier
52383,0.1474951200202153,inlier
31935,0.20766647010582867,inlier
18037,0.16634214015447812,inlier
8490,0.18951403054160654,inlier
439,0.05650653591152388,inlier
14983,0.058985834395266945,inlier
55554,0.18349013047366247,inlier
24252,0.1809128943621514,inlier
4126,0.10457250128893025,inlier
29057,0.18521704962877822,inlier
51116,0.17443985109430593,inlier
22553,0.08606646194624668,inlier
28295,0.14310676611921286,inlier
19669,0.11166345412192258,inlier
41362,0.191396819687854,inlier
11180,0.20076759351130224,inlier
14153,0.14306274888638554,inlier
47356,0.12952711603442235,inlier
6235,0.14276527146724105,inlier
32367,0.11491450601518816,inlier
39644,0.14888867413898782,inlier
13282,0.1207233944051953,inlier
33359,0.17828663296655134,inlier
26982,0.11838611336709104,inlier
2633,0.197825967509572,inlier
7902,0.04820508547029645,inlier
48278,0.17878099646461232,inlier
3414,0.2205594155169074,inlier
34757,0.1784313554572422,inlier
20520,0.1399362804279063,inlier
15525,0.19329657505242676,inlier
733,0.11211260730412953,inlier
54273,0.1620546569728245,inlier
38950,0.11182784295505344,inlier
29051,0.10910585900725156,inlier
41368,0.15324649209753405,inlier
34655,0.20606673641922646,inlier
22897,0.171564131733644,inlier
31641,0.19209973218125836,inlier
49587,0.20816911411510697,inlier
38486,0.17304050563593437,inlier
46033,0.12083332920746737,inlier
42860,0.2031462008303106,inlier
54112,0.18204783413383457,inlier
3320,0.21648886147621244,inlier
29271,0.0417594801771739,inlier
45448,0.18089620598571737,inlier
46420,0.16554812491661625,inlier
36805,0.0769165340966852,inlier
42891,0.17922912205245783,inlier
19618,0.16321682464723408,inlier
12691,0.1558255427292815,inlier
18987,0.08067268436878294,inlier
13631,0.19021907155271545,inlier
5908,0.17566492806900136,inlier
30466,0.18369567730031344,inlier
18897,0.08268391735757175,inlier
1163,0.17273039243749283,inlier
27400,0.1590383141338233,inlier
56832,0.2162564749775478,inlier
12279,0.12855204046777563,inlier
4065,0.19797917634015105,inlier
1772,0.1951419979233303,inlier
20263,0.17343211726822222,inlier
54232,0.20306045731644862,inlier
2871,0.09602399698932129,inlier
25305,0.15374030612901546,inlier
37901,0.16039272670678767,inlier
56338,0.16092067789099818,inlier
29172,0.0528835930839785,inlier
27030,0.15948559659314082,inlier
35036,0.19523905533760783,inlier
24483,0.06792211522969516,inlier
56336,0.16125634887670076,inlier
56293,0.08842946973105581,inlier
23091,0.18537263306999746,inlier
57209,0.21537615772554403,inlier
7471,0.20894382875462503,inlier
42763,0.15768865067451293,inlier
26078,0.1594072347199983,inlier
10402,0.1809706058031728,inlier
15224,0.09131537743024587,inlier
25639,0.19709689432189187,inlier
33312,0.18393885614726369,inlier
57858,0.04264939175092575,inlier
31843,0.10483545829610841,inlier
44529,0.1482638162498543,inlier
28906,0.18046847543225908,inlier
54563,0.06494269841973244,inlier
4892,0.17544413335376813,inlier
26261,0.17959439520525683,inlier
54859,0.0460724159989474,inlier
32821,0.10856830534174955,inlier
42192,0.18439078963077604,inlier
45188,0.1258989778850242,inlier
50659,0.17769417220151423,inlier
25812,0.082158682726022,inlier
55586,0.20787389835207365,inlier
28769,0.13726613765307327,inlier
