x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
ether__total ether sent,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,1011871.3250588299,DecisionTreeRegressor()
ether__total ether sent,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,64794.8905242757,DecisionTreeRegressor()
ether__total ether sent,erc20__erc20 uniq sent token name,0.0,regression,True,mean absolute error,1.2746,2.1395804473422935,DecisionTreeRegressor()
ether__total ether sent,erc20__erc20 uniq rec token name,0.0,regression,True,mean absolute error,4.4156,6.122298820052117,DecisionTreeRegressor()
ether__total ether sent,token__erc20 most sent token type,0.0,regression,True,mean absolute error,0.1204,0.19189228743583614,DecisionTreeRegressor()
ether__total ether sent,token__erc20_most_rec_token_type_Blockwell,0.0,regression,True,mean absolute error,0.0774,0.134038706648602,DecisionTreeRegressor()
ether__total ether sent,flag,0.0,regression,True,mean absolute error,0.2212,0.2805457594770253,DecisionTreeRegressor()
ether__total ether received,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,9151.000193192554,DecisionTreeRegressor()
ether__total ether received,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,12638.071435969177,DecisionTreeRegressor()
ether__total ether received,transaction_time__time diff between first and last (mins),0.0,regression,True,mean absolute error,215952.370092,217639.35608311632,DecisionTreeRegressor()
ether__total ether received,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,131.69411729962846,DecisionTreeRegressor()
ether__total ether received,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,189.33653338117068,DecisionTreeRegressor()
ether__total ether received,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,2.9901152199149204,DecisionTreeRegressor()
ether__total ether received,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,51.54687580567359,DecisionTreeRegressor()
ether__total ether received,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,31.190478296163334,DecisionTreeRegressor()
ether__total ether received,ether_value__min value received,0.41164930355910023,regression,True,mean absolute error,44.8763619274,26.40303879371967,DecisionTreeRegressor()
ether__total ether received,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,898.8539506002896,DecisionTreeRegressor()
ether__total ether received,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,201.34617957432715,DecisionTreeRegressor()
ether__total ether received,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,14.374100161087592,DecisionTreeRegressor()
ether__total ether received,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,300.0610387887093,DecisionTreeRegressor()
ether__total ether received,ether_value__avg val sent,0.301711535486444,regression,True,mean absolute error,43.8688148764,30.6330873800708,DecisionTreeRegressor()
ether__total ether received,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,6e-06,DecisionTreeRegressor()
ether__total ether received,ether_value__max val sent to contract,0.0,regression,True,mean absolute error,1.52058e-05,2.4411600000000002e-05,DecisionTreeRegressor()
ether__total ether received,ether_value__avg value sent to contract,0.0,regression,True,mean absolute error,1.06028e-05,1.52056e-05,DecisionTreeRegressor()
ether__total ether received,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,274.4589364328597,DecisionTreeRegressor()
ether__total ether received,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,7227.7120940616305,DecisionTreeRegressor()
ether__total ether received,ether__total ether received,1.0,predict_itself,True,,0.0,1.0,
ether__total ether received,ether__total ether sent contracts,0.0,regression,True,mean absolute error,1.52057426e-05,2.4411485199999997e-05,DecisionTreeRegressor()
ether__total ether received,ether__total ether balance,0.0,regression,True,mean absolute error,7919.4821369377005,8954.210389384729,DecisionTreeRegressor()
ether__total ether received,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,58.90527412407621,DecisionTreeRegressor()
ether__total ether received,erc20__erc20 total ether received,0.0,regression,True,mean absolute error,214389710.08283842,424508937.5165075,DecisionTreeRegressor()
ether__total ether received,erc20__erc20 total ether sent,0.0,regression,True,mean absolute error,1689597.9564837108,2596794.6953553646,DecisionTreeRegressor()
ether__total ether received,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,352.45303599654176,DecisionTreeRegressor()
ether__total ether received,erc20__erc20 uniq sent addr,0.0,regression,True,mean absolute error,5.1286,8.710576286599924,DecisionTreeRegressor()
ether__total ether received,erc20_num_of_transactions__erc20 uniq rec addr,0.0,regression,True,mean absolute error,7.2136,11.773754343346202,DecisionTreeRegressor()
ether__total ether received,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.005883768834525892,DecisionTreeRegressor()
ether__total ether received,erc20_num_of_transactions__erc20 uniq rec contract addr,0.0,regression,True,mean absolute error,4.4898,6.45772408529794,DecisionTreeRegressor()
ether__total ether received,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,896.6814763347015,DecisionTreeRegressor()
ether__total ether received,erc20_value__erc20 max val rec,0.0,regression,True,mean absolute error,209842133.70919064,416789659.4357666,DecisionTreeRegressor()
ether__total ether received,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,8962497.52107422,DecisionTreeRegressor()
ether__total ether received,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,1223.5785471186598,DecisionTreeRegressor()
ether__total ether received,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,1031522.0694216808,DecisionTreeRegressor()
ether__total ether received,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,57944.60639589836,DecisionTreeRegressor()
ether__total ether received,erc20__erc20 uniq sent token name,0.0,regression,True,mean absolute error,1.2746,2.2785417904276097,DecisionTreeRegressor()
ether__total ether received,erc20__erc20 uniq rec token name,0.0,regression,True,mean absolute error,4.4156,6.333857418631274,DecisionTreeRegressor()
ether__total ether received,token__erc20 most sent token type,0.0,regression,True,mean absolute error,0.1204,0.18384444733268646,DecisionTreeRegressor()
ether__total ether received,token__erc20_most_rec_token_type_Blockwell,0.0,regression,True,mean absolute error,0.0774,0.12084114763649001,DecisionTreeRegressor()
ether__total ether received,flag,0.0,regression,True,mean absolute error,0.2212,0.2246263771400527,DecisionTreeRegressor()
ether__total ether sent contracts,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,8039.96192602753,DecisionTreeRegressor()
ether__total ether sent contracts,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,11612.800445933706,DecisionTreeRegressor()
ether__total ether sent contracts,transaction_time__time diff between first and last (mins),0.0,regression,True,mean absolute error,215952.370092,246195.6691672143,DecisionTreeRegressor()
ether__total ether sent contracts,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,171.28151214811766,DecisionTreeRegressor()
ether__total ether sent contracts,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,240.3577455321354,DecisionTreeRegressor()
ether__total ether sent contracts,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,5.111830525152957,DecisionTreeRegressor()
ether__total ether sent contracts,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,51.85460538237776,DecisionTreeRegressor()
ether__total ether sent contracts,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,38.537902483253056,DecisionTreeRegressor()
ether__total ether sent contracts,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,74.02646170202115,DecisionTreeRegressor()
ether__total ether sent contracts,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,1264.780855871633,DecisionTreeRegressor()
ether__total ether sent contracts,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,211.5692734935543,DecisionTreeRegressor()
ether__total ether sent contracts,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,10.135828209789054,DecisionTreeRegressor()
ether__total ether sent contracts,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,428.14741106435065,DecisionTreeRegressor()
ether__total ether sent contracts,ether_value__avg val sent,0.0,regression,True,mean absolute error,43.8688148764,65.13755018138438,DecisionTreeRegressor()
ether__total ether sent contracts,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,8e-06,DecisionTreeRegressor()
ether__total ether sent contracts,ether_value__max val sent to contract,0.39458627628931064,regression,True,mean absolute error,1.52058e-05,9.2058e-06,DecisionTreeRegressor()
ether__total ether sent contracts,ether_value__avg value sent to contract,0.5658882559323952,regression,True,mean absolute error,1.06028e-05,4.602799999999999e-06,DecisionTreeRegressor()
ether__total ether sent contracts,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,407.24316006373226,DecisionTreeRegressor()
ether__total ether sent contracts,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,10891.053160323256,DecisionTreeRegressor()
ether__total ether sent contracts,ether__total ether received,0.0,regression,True,mean absolute error,11591.290212366648,22259.070045919358,DecisionTreeRegressor()
ether__total ether sent contracts,ether__total ether sent contracts,1.0,predict_itself,True,,0.0,1.0,
ether__total ether sent contracts,ether__total ether balance,0.0,regression,True,mean absolute error,7919.4821369377005,13634.99407469487,DecisionTreeRegressor()
ether__total ether sent contracts,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,63.423683374063174,DecisionTreeRegressor()
ether__total ether sent contracts,erc20__erc20 total ether received,0.0,regression,True,mean absolute error,214389710.08283842,424688650.09703183,DecisionTreeRegressor()
ether__total ether sent contracts,erc20__erc20 total ether sent,0.0,regression,True,mean absolute error,1689597.9564837108,3280987.7451103874,DecisionTreeRegressor()
ether__total ether sent contracts,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,397.6573758812752,DecisionTreeRegressor()
ether__total ether sent contracts,erc20__erc20 uniq sent addr,0.0,regression,True,mean absolute error,5.1286,9.284038642610994,DecisionTreeRegressor()
ether__total ether sent contracts,erc20_num_of_transactions__erc20 uniq rec addr,0.0,regression,True,mean absolute error,7.2136,11.211108376890058,DecisionTreeRegressor()
ether__total ether sent contracts,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.005985289377001424,DecisionTreeRegressor()
ether__total ether sent contracts,erc20_num_of_transactions__erc20 uniq rec contract addr,0.0,regression,True,mean absolute error,4.4898,6.459074049734275,DecisionTreeRegressor()
ether__total ether sent contracts,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,710.3950399942613,DecisionTreeRegressor()
ether__total ether sent contracts,erc20_value__erc20 max val rec,0.0,regression,True,mean absolute error,209842133.70919064,416365494.1584146,DecisionTreeRegressor()
ether__total ether sent contracts,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,8943537.326511301,DecisionTreeRegressor()
ether__total ether sent contracts,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,1108.9907497868053,DecisionTreeRegressor()
ether__total ether sent contracts,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,1249677.774621788,DecisionTreeRegressor()
ether__total ether sent contracts,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,67465.97231129828,DecisionTreeRegressor()
ether__total ether sent contracts,erc20__erc20 uniq sent token name,0.0,regression,True,mean absolute error,1.2746,2.1753120026010135,DecisionTreeRegressor()
ether__total ether sent contracts,erc20__erc20 uniq rec token name,0.0,regression,True,mean absolute error,4.4156,6.336756980212416,DecisionTreeRegressor()
ether__total ether sent contracts,token__erc20 most sent token type,0.0,regression,True,mean absolute error,0.1204,0.21187497799021857,DecisionTreeRegressor()
ether__total ether sent contracts,token__erc20_most_rec_token_type_Blockwell,0.0,regression,True,mean absolute error,0.0774,0.14284993659815792,DecisionTreeRegressor()
ether__total ether sent contracts,flag,0.0,regression,True,mean absolute error,0.2212,0.3445864020280614,DecisionTreeRegressor()
ether__total ether balance,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,7708.101622582137,DecisionTreeRegressor()
ether__total ether balance,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,11553.07736456624,DecisionTreeRegressor()
ether__total ether balance,transaction_time__time diff between first and last (mins),0.09135230628191215,regression,True,mean absolute error,215952.370092,196224.62303705077,DecisionTreeRegressor()
ether__total ether balance,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,139.03437912247722,DecisionTreeRegressor()
ether__total ether balance,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,189.33541417296874,DecisionTreeRegressor()
ether__total ether balance,number_of_transactions__number of created contracts,0.013422689488624573,regression,True,mean absolute error,2.6978,2.6615882682975887,DecisionTreeRegressor()
ether__total ether balance,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,42.72408166682024,DecisionTreeRegressor()
ether__total ether balance,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,36.68903101023337,DecisionTreeRegressor()
ether__total ether balance,ether_value__min value received,0.22173315639942115,regression,True,mean absolute error,44.8763619274,34.92578454951479,DecisionTreeRegressor()
ether__total ether balance,ether_value__max value received,0.0062499547183593185,regression,True,mean absolute error,705.0754316196001,700.6687420989499,DecisionTreeRegressor()
ether__total ether balance,ether_value__avg val received,0.18884756835602945,regression,True,mean absolute error,127.37483457840001,103.32040679851767,DecisionTreeRegressor()
ether__total ether balance,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,13.824628897510244,DecisionTreeRegressor()
ether__total ether balance,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,336.4914329989331,DecisionTreeRegressor()
ether__total ether balance,ether_value__avg val sent,0.28077295059630436,regression,True,mean absolute error,43.8688148764,31.551638284390123,DecisionTreeRegressor()
ether__total ether balance,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,1.8e-05,DecisionTreeRegressor()
ether__total ether balance,ether_value__max val sent to contract,0.0,regression,True,mean absolute error,1.52058e-05,3.64116e-05,DecisionTreeRegressor()
ether__total ether balance,ether_value__avg value sent to contract,0.0,regression,True,mean absolute error,1.06028e-05,2.72056e-05,DecisionTreeRegressor()
ether__total ether balance,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,304.96970606672636,DecisionTreeRegressor()
ether__total ether balance,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,6023.30305447248,DecisionTreeRegressor()
ether__total ether balance,ether__total ether received,0.128742210598617,regression,True,mean absolute error,11591.290212366648,10099.001886736452,DecisionTreeRegressor()
ether__total ether balance,ether__total ether sent contracts,0.0,regression,True,mean absolute error,1.52057426e-05,3.64114852e-05,DecisionTreeRegressor()
ether__total ether balance,ether__total ether balance,1.0,predict_itself,True,,0.0,1.0,
ether__total ether balance,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,53.10574952764402,DecisionTreeRegressor()
ether__total ether balance,erc20__erc20 total ether received,0.0,regression,True,mean absolute error,214389710.08283842,426253006.4004529,DecisionTreeRegressor()
ether__total ether balance,erc20__erc20 total ether sent,0.0,regression,True,mean absolute error,1689597.9564837108,3199116.8295005523,DecisionTreeRegressor()
ether__total ether balance,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,570.2216912550431,DecisionTreeRegressor()
ether__total ether balance,erc20__erc20 uniq sent addr,0.0,regression,True,mean absolute error,5.1286,7.477921446516954,DecisionTreeRegressor()
ether__total ether balance,erc20_num_of_transactions__erc20 uniq rec addr,0.0,regression,True,mean absolute error,7.2136,9.766054582820175,DecisionTreeRegressor()
ether__total ether balance,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.006164513845349462,DecisionTreeRegressor()
ether__total ether balance,erc20_num_of_transactions__erc20 uniq rec contract addr,0.0,regression,True,mean absolute error,4.4898,5.596919790197325,DecisionTreeRegressor()
ether__total ether balance,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,734.3142511858019,DecisionTreeRegressor()
ether__total ether balance,erc20_value__erc20 max val rec,0.0,regression,True,mean absolute error,209842133.70919064,418283862.74598074,DecisionTreeRegressor()
ether__total ether balance,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,8872158.29700634,DecisionTreeRegressor()
ether__total ether balance,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,1155.4848839941906,DecisionTreeRegressor()
ether__total ether balance,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,1169245.6124805708,DecisionTreeRegressor()
ether__total ether balance,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,72873.59612674732,DecisionTreeRegressor()
ether__total ether balance,erc20__erc20 uniq sent token name,0.0,regression,True,mean absolute error,1.2746,1.794481991611716,DecisionTreeRegressor()
ether__total ether balance,erc20__erc20 uniq rec token name,0.0,regression,True,mean absolute error,4.4156,5.492539790197325,DecisionTreeRegressor()
ether__total ether balance,token__erc20 most sent token type,0.0,regression,True,mean absolute error,0.1204,0.16022231102729478,DecisionTreeRegressor()
ether__total ether balance,token__erc20_most_rec_token_type_Blockwell,0.0,regression,True,mean absolute error,0.0774,0.11077569208596708,DecisionTreeRegressor()
ether__total ether balance,flag,0.26452589708828433,regression,True,mean absolute error,0.2212,0.16268687156407152,DecisionTreeRegressor()
erc20__total erc20 tnxs,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,7143.370173785777,DecisionTreeRegressor()
erc20__total erc20 tnxs,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,11491.620118484472,DecisionTreeRegressor()
erc20__total erc20 tnxs,transaction_time__time diff between first and last (mins),0.1318589616025072,regression,True,mean absolute error,215952.370092,187477.11481606856,DecisionTreeRegressor()
erc20__total erc20 tnxs,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,142.4414884354809,DecisionTreeRegressor()
erc20__total erc20 tnxs,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,234.20693220452202,DecisionTreeRegressor()
erc20__total erc20 tnxs,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,4.600546121703175,DecisionTreeRegressor()
erc20__total erc20 tnxs,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,53.50765024626193,DecisionTreeRegressor()
erc20__total erc20 tnxs,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,32.67242384569419,DecisionTreeRegressor()
erc20__total erc20 tnxs,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,67.56124708633263,DecisionTreeRegressor()
erc20__total erc20 tnxs,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,1118.358699205261,DecisionTreeRegressor()
erc20__total erc20 tnxs,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,161.2999064884058,DecisionTreeRegressor()
erc20__total erc20 tnxs,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,10.282746745449582,DecisionTreeRegressor()
erc20__total erc20 tnxs,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,388.4686417022717,DecisionTreeRegressor()
erc20__total erc20 tnxs,ether_value__avg val sent,0.0,regression,True,mean absolute error,43.8688148764,65.06264991358749,DecisionTreeRegressor()
erc20__total erc20 tnxs,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,1.2913131313131314e-05,DecisionTreeRegressor()
erc20__total erc20 tnxs,ether_value__max val sent to contract,0.0,regression,True,mean absolute error,1.52058e-05,3.2475456313131313e-05,DecisionTreeRegressor()
erc20__total erc20 tnxs,ether_value__avg value sent to contract,0.0,regression,True,mean absolute error,1.06028e-05,2.2694081313131314e-05,DecisionTreeRegressor()
erc20__total erc20 tnxs,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,350.3342339403381,DecisionTreeRegressor()
erc20__total erc20 tnxs,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,9654.536293713234,DecisionTreeRegressor()
erc20__total erc20 tnxs,ether__total ether received,0.0,regression,True,mean absolute error,11591.290212366648,21724.496995272937,DecisionTreeRegressor()
erc20__total erc20 tnxs,ether__total ether sent contracts,0.0,regression,True,mean absolute error,1.52057426e-05,3.2475334338131314e-05,DecisionTreeRegressor()
erc20__total erc20 tnxs,ether__total ether balance,0.0,regression,True,mean absolute error,7919.4821369377005,14827.841494930426,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20__total erc20 tnxs,1.0,predict_itself,True,,0.0,1.0,
erc20__total erc20 tnxs,erc20__erc20 total ether received,0.0,regression,True,mean absolute error,214389710.08283842,224412958.4224425,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20__erc20 total ether sent,0.0,regression,True,mean absolute error,1689597.9564837108,2867722.014563766,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,328.14181427423165,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20__erc20 uniq sent addr,0.3921250239362932,regression,True,mean absolute error,5.1286,3.117547602240326,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20_num_of_transactions__erc20 uniq rec addr,0.44922835824795604,regression,True,mean absolute error,7.2136,3.973046314942544,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.00644494057705188,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20_num_of_transactions__erc20 uniq rec contract addr,0.5687307459176907,regression,True,mean absolute error,4.4898,1.9363126969787525,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,700.2747000108888,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20_value__erc20 max val rec,0.0,regression,True,mean absolute error,209842133.70919064,216856066.39523193,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,5519771.863972276,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,1125.8838767668874,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,1517480.8297901852,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,66192.16446115314,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20__erc20 uniq sent token name,0.27653148512161574,regression,True,mean absolute error,1.2746,0.9221329690639886,DecisionTreeRegressor()
erc20__total erc20 tnxs,erc20__erc20 uniq rec token name,0.572609595249975,regression,True,mean absolute error,4.4156,1.8871850712142106,DecisionTreeRegressor()
erc20__total erc20 tnxs,token__erc20 most sent token type,0.027051914585759507,regression,True,mean absolute error,0.1204,0.11714294948387455,DecisionTreeRegressor()
erc20__total erc20 tnxs,token__erc20_most_rec_token_type_Blockwell,0.0,regression,True,mean absolute error,0.0774,0.08222070099022302,DecisionTreeRegressor()
erc20__total erc20 tnxs,flag,0.0,regression,True,mean absolute error,0.2212,0.28084111564751657,DecisionTreeRegressor()
erc20__erc20 total ether received,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,8115.794642732481,DecisionTreeRegressor()
erc20__erc20 total ether received,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,12661.585576518646,DecisionTreeRegressor()
erc20__erc20 total ether received,transaction_time__time diff between first and last (mins),0.033643824686016455,regression,True,mean absolute error,215952.370092,208686.906412095,DecisionTreeRegressor()
erc20__erc20 total ether received,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,154.056802859348,DecisionTreeRegressor()
erc20__erc20 total ether received,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,243.0390707743993,DecisionTreeRegressor()
erc20__erc20 total ether received,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,5.03644689414266,DecisionTreeRegressor()
erc20__erc20 total ether received,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,55.38369332196895,DecisionTreeRegressor()
erc20__erc20 total ether received,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,33.19379879458084,DecisionTreeRegressor()
erc20__erc20 total ether received,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,65.20187072425668,DecisionTreeRegressor()
erc20__erc20 total ether received,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,1316.385851784416,DecisionTreeRegressor()
erc20__erc20 total ether received,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,270.8716233049717,DecisionTreeRegressor()
erc20__erc20 total ether received,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,10.739095328625734,DecisionTreeRegressor()
erc20__erc20 total ether received,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,449.4373857263373,DecisionTreeRegressor()
erc20__erc20 total ether received,ether_value__avg val sent,0.0,regression,True,mean absolute error,43.8688148764,63.65376914076339,DecisionTreeRegressor()
erc20__erc20 total ether received,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,1.8e-05,DecisionTreeRegressor()
erc20__erc20 total ether received,ether_value__max val sent to contract,0.0,regression,True,mean absolute error,1.52058e-05,3.641160000000001e-05,DecisionTreeRegressor()
erc20__erc20 total ether received,ether_value__avg value sent to contract,0.0,regression,True,mean absolute error,1.06028e-05,2.72056e-05,DecisionTreeRegressor()
erc20__erc20 total ether received,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,375.30605363247935,DecisionTreeRegressor()
erc20__erc20 total ether received,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,10436.604837365243,DecisionTreeRegressor()
erc20__erc20 total ether received,ether__total ether received,0.0,regression,True,mean absolute error,11591.290212366648,18390.407161839783,DecisionTreeRegressor()
erc20__erc20 total ether received,ether__total ether sent contracts,0.0,regression,True,mean absolute error,1.52057426e-05,3.6411485200000004e-05,DecisionTreeRegressor()
erc20__erc20 total ether received,ether__total ether balance,0.0,regression,True,mean absolute error,7919.4821369377005,13157.84464127987,DecisionTreeRegressor()
erc20__erc20 total ether received,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,55.42594215474331,DecisionTreeRegressor()
erc20__erc20 total ether received,erc20__erc20 total ether received,1.0,predict_itself,True,,0.0,1.0,
erc20__erc20 total ether received,erc20__erc20 total ether sent,0.0,regression,True,mean absolute error,1689597.9564837108,2187735.3961130613,DecisionTreeRegressor()
erc20__erc20 total ether received,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,548.0391812348844,DecisionTreeRegressor()
erc20__erc20 total ether received,erc20__erc20 uniq sent addr,0.0,regression,True,mean absolute error,5.1286,8.94791446843784,DecisionTreeRegressor()
erc20__erc20 total ether received,erc20_num_of_transactions__erc20 uniq rec addr,0.0,regression,True,mean absolute error,7.2136,8.97079971908014,DecisionTreeRegressor()
erc20__erc20 total ether received,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.0058,DecisionTreeRegressor()
erc20__erc20 total ether received,erc20_num_of_transactions__erc20 uniq rec contract addr,0.23572375955159341,regression,True,mean absolute error,4.4898,3.4314474643652555,DecisionTreeRegressor()
